predictions,labels,delta
843441.2110822344,558000.0,285441.2110822344
554337.6302589739,559000.0,4662.369741026079
549766.607401976,559000.0,9233.392598023987
284474.81599804136,560000.0,275525.18400195864
532666.0079862251,560000.0,27333.99201377493
401530.9139998545,560000.0,158469.08600014547
639918.7590000925,560000.0,79918.75900009251
466176.0643499445,560000.0,93823.93565005547
805994.4847542786,560000.0,245994.48475427856
282409.88770118373,560000.0,277590.11229881627
560309.3873262351,560000.0,309.38732623506803
528244.5665867167,560000.0,31755.433413283317
528244.5665867167,560000.0,31755.433413283317
698151.8822615872,560000.0,138151.8822615872
347574.3359769201,560000.0,212425.6640230799
464850.5689894004,560000.0,95149.4310105996
534951.9675356983,560000.0,25048.03246430168
816683.0570814343,560000.0,256683.0570814343
427183.7076507776,561000.0,133816.2923492224
577779.7032101428,561000.0,16779.70321014279
528980.2104684372,562000.0,33019.78953156283
736038.8786108772,562000.0,174038.8786108772
566501.2794041634,562100.0,4401.279404163361
549916.1888594656,562500.0,12583.811140534352
344698.5249486231,563000.0,218301.4750513769
822874.9491593625,563000.0,259874.94915936247
354871.5884047255,563500.0,208628.41159527452
537162.6882354525,563500.0,26337.311764547485
805404.6332754547,563950.0,241454.63327545475
209432.67812658875,564000.0,354567.32187341125
528464.7015973838,564000.0,35535.29840261617
457403.73510410544,564000.0,106596.26489589456
760440.5195090265,564450.0,195990.51950902655
458217.5106481894,565000.0,106782.4893518106
510258.7418317558,565000.0,54741.25816824421
265309.28828543273,565000.0,299690.71171456727
447970.10458431643,565000.0,117029.89541568357
481655.7945447652,565000.0,83344.2054552348
447749.9695736494,565000.0,117250.0304263506
500381.0522360396,565000.0,64618.9477639604
565026.2025861297,565000.0,26.202586129656993
614561.3392095558,565000.0,49561.339209555765
663360.8319512614,565000.0,98360.83195126138
830172.2015871679,565000.0,265172.2015871679
488512.7769512364,565000.0,76487.22304876358
528980.2104684372,566000.0,37019.78953156283
562299.9730153221,567000.0,4700.026984677883
393718.15270099597,567500.0,173781.84729900403
711125.5178962676,567500.0,143625.5178962676
878086.4689896635,567500.0,310586.4689896635
550136.3238701328,568000.0,17863.676129867206
716947.6935060391,568000.0,148947.6935060391
639698.6239894255,568000.0,71698.62398942548
814102.6199135233,568450.0,245652.61991352332
587067.5413270352,569000.0,18067.54132703517
614710.9206670454,569000.0,45710.9206670454
583601.8788199144,569500.0,14101.878819914418
312338.3303487185,570000.0,257661.6696512815
312338.3303487185,570000.0,257661.6696512815
494629.4301794456,570000.0,75370.5698205544
315949.78525873594,570000.0,254050.21474126406
526474.1159082968,570000.0,43525.88409170322
512984.9714025632,570000.0,57015.02859743679
655398.4891949132,570000.0,85398.48919491319
816387.683221048,570000.0,246387.68322104798
567972.5671676042,570000.0,2027.4328323957743
332684.4572609233,570000.0,237315.5427390767
310643.11852001766,570000.0,259356.88147998234
425193.1219616905,570000.0,144806.8780383095
502591.7729357938,570000.0,67408.2270642062
409343.6752987131,570000.0,160656.3247012869
594364.7937548405,570000.0,24364.793754840503
896662.1452234483,570000.0,326662.1452234483
661000.5297940177,570000.0,91000.52979401767
768622.9972760419,570000.0,198622.9972760419
867323.5540547374,570000.0,297323.55405473744
265159.70682794316,571000.0,305840.29317205684
583971.5952880711,571000.0,12971.595288071083
727120.7569621416,571500.0,155620.7569621416
536057.3278855754,571500.0,35442.67211442464
433595.7347393729,572000.0,138404.2652606271
488217.40309085016,572000.0,83782.59690914984
604537.8572109429,572000.0,32537.857210942893
697046.5219117102,572000.0,125046.52191171015
718718.1441844591,572000.0,146718.14418445912
401751.04901052156,572500.0,170748.95098947844
547925.6031703786,572500.0,24574.3968296214
377133.0621562982,573300.0,196166.9378437018
293908.4465178303,574500.0,280591.5534821697
275186.9778811489,575000.0,299813.0221188511
380449.1432059294,575000.0,194550.85679407063
433080.2258683196,575000.0,141919.77413168037
287201.0455688487,575000.0,287798.9544311513
547410.0942993254,575000.0,27589.90570067463
389147.129843998,575000.0,185852.870156002
500601.18724670674,575000.0,74398.81275329326
608589.5821422945,575000.0,33589.5821422945
499865.54336498637,575000.0,75134.45663501363
208476.8992342013,575000.0,366523.1007657987
369096.3767921795,575000.0,205903.62320782052
662475.6066120515,575000.0,87475.60661205149
463229.6997684701,575000.0,111770.30023152992
577779.7032101428,575000.0,2779.7032101427903
490723.4976509905,575000.0,84276.5023490095
636232.9614823047,575000.0,61232.96148230473
753878.9109629417,575000.0,178878.9109629417
1289477.5757037364,575000.0,714477.5757037364
539522.9903926961,575000.0,35477.00960730389
359588.40366461995,575000.0,215411.59633538005
943247.128210807,575000.0,368247.128210807
384812.80538944824,575575.0,190762.19461055176
451066.05062328064,575700.0,124633.94937671936
379859.2917271056,576000.0,196140.70827289438
451435.76709143736,576250.0,124814.23290856264
653187.768495159,577000.0,76187.76849515899
500011.3357678829,578000.0,77988.66423211712
577779.7032101428,578550.0,770.2967898572097
618982.780609064,579000.0,39982.78060906404
472737.6728960295,579000.0,106262.32710397051
524633.1116766994,579000.0,54366.888323300635
485636.96592293936,579000.0,93363.03407706064
238035.62541357934,580000.0,341964.37458642066
758154.5599595534,580000.0,178154.55995955341
401530.9139998545,580000.0,178469.08600014547
507678.30466384493,580000.0,72321.69533615507
525884.2644294731,580000.0,54115.735570526915
460133.7537295059,580000.0,119866.24627049413
460133.7537295059,580000.0,119866.24627049413
553012.1348984297,580000.0,26987.865101570264
596355.3794439276,580000.0,16355.379443927552
546450.5263523449,580000.0,33549.473647655104
389438.71464979113,580000.0,190561.28535020887
388706.8598226638,580000.0,191293.14017733617
652082.408145282,580050.0,72032.40814528195
834373.5079760089,580135.0,254238.50797600893
334009.9526214674,581000.0,246990.0473785326
657534.8672868969,582000.0,75534.86728689692
380154.66558749176,582000.0,201845.33441250824
428804.5768717079,583000.0,154195.42312829208
682672.1520667666,583000.0,99672.15206676663
860026.301626932,584950.0,275076.301626932
327448.34407538245,585000.0,257551.65592461755
603872.7668824,585000.0,18872.76688240003
544314.1482603613,585000.0,40685.85173963872
590753.3388448232,585000.0,5753.338844823185
488217.40309085016,585000.0,96782.59690914984
587287.6763377023,585000.0,2287.6763377023162
605493.6361033304,585000.0,20493.636103330413
781962.5603242859,585000.0,196962.56032428588
562665.900428886,585000.0,22334.099571114057
559204.026976358,585000.0,25795.97302364197
590163.4873659994,585000.0,5163.4873659993755
624218.8937946048,585000.0,39218.89379460481
580505.9327809503,585000.0,4494.06721904967
611465.3931705917,585000.0,26465.393170591677
920839.8620563375,585000.0,335839.86205633753
455712.31232999766,585000.0,129287.68767000234
699772.7514825176,585083.0,114689.75148251757
592815.3743290362,585444.0,7371.374329036218
454677.505533298,586000.0,131322.494466702
516596.4263125807,586000.0,69403.5736874193
587067.5413270352,587000.0,67.54132703517098
247323.46353047178,587750.0,340426.5364695282
630630.9208832001,588000.0,42630.92088320013
493303.9348189014,588000.0,94696.06518109859
375288.26887010765,588000.0,212711.73112989235
655913.9980659665,588000.0,67913.99806596653
253145.6391402433,589000.0,335854.3608597567
200294.421467186,589000.0,388705.578532814
597091.023325648,589000.0,8091.023325648042
618027.0017166765,589000.0,29027.001716676517
639698.6239894255,589000.0,50698.62398942548
831647.2784052016,589000.0,242647.27840520162
846757.2921318655,589950.0,256807.2921318655
664611.9847040351,589950.0,74661.9847040351
583971.5952880711,589999.0,6027.404711928917
445464.01002417615,590000.0,144535.98997582385
353986.36306551547,590000.0,236013.63693448453
493303.9348189014,590000.0,96696.06518109859
666676.9130008926,590000.0,76676.91300089261
855529.6213777047,590000.0,265529.62137770467
690339.1209627286,590000.0,100339.12096272863
605643.21756082,590000.0,15643.217560820049
961677.0120416951,590000.0,371677.01204169507
481435.6595340981,590000.0,108564.34046590189
682672.1520667666,590000.0,92672.15206676663
856045.1302487579,590000.0,266045.1302487579
554633.0041193602,590000.0,35366.99588063976
604168.1407427863,590000.0,14168.140742786345
878232.2613925601,590000.0,288232.2613925601
923420.2992242484,591975.0,331445.2992242484
465810.13693638094,592350.0,126539.86306361906
495144.9390504988,592500.0,97355.06094950117
419370.946351919,592500.0,173129.05364808103
469421.59184639825,593567.0,124145.40815360175
540628.3507425733,593700.0,53071.64925742673
786093.3131599497,594866.0,191227.31315994973
245112.7428307176,595000.0,349887.2571692824
294647.8794541437,595000.0,300352.1205458563
269140.87820611725,595000.0,325859.12179388275
602767.406532523,595000.0,7767.406532522989
491828.85800086765,595000.0,103171.14199913235
512764.8363918962,595000.0,82235.16360810382
618027.0017166765,595000.0,23027.001716676517
422612.6847937796,595000.0,172387.31520622037
487627.5516120264,595000.0,107372.44838797359
1002439.8194192821,595000.0,407439.81941928214
457037.8076905418,596000.0,138962.19230945822
583601.8788199144,597000.0,13398.121180085582
592889.7169368068,597000.0,4110.283063193201
487627.5516120264,598000.0,110372.44838797359
862606.7387948429,598555.0,264051.73879484285
935434.3669119483,598600.0,336834.3669119483
379639.15671643853,598950.0,219310.84328356147
522272.8095194556,599000.0,76727.1904805444
556474.0083509577,599000.0,42525.99164904235
676480.2599888382,599000.0,77480.25998883822
253515.35560840002,600000.0,346484.6443916
231474.01686749439,600000.0,368525.9831325056
315064.5599195259,600000.0,284935.4400804741
457627.6591693656,600000.0,142372.3408306344
404626.8600388187,600000.0,195373.13996118132
547040.3778311686,600000.0,52959.62216883141
391873.35941480537,600000.0,208126.64058519463
369466.09326033614,600000.0,230533.90673966386
504212.6421567241,600000.0,95787.35784327588
649352.3895198816,600000.0,49352.38951988157
339391.8582099048,600000.0,260608.1417900952
639698.6239894255,600000.0,39698.62398942548
683041.8685349233,600000.0,83041.8685349233
751152.6813921342,600000.0,151152.68139213417
1447740.5401590636,600000.0,847740.5401590636
506203.22784581117,600000.0,93796.77215418883
592889.7169368068,600000.0,7110.283063193201
608369.4471316275,600000.0,8369.447131627472
698151.8822615872,600000.0,98151.88226158719
567386.5047433734,600000.0,32613.49525662663
699772.7514825176,600000.0,99772.75148251757
1168145.8287053115,600000.0,568145.8287053115
879487.2031999269,600000.0,279487.2031999269
1187386.5952676393,600000.0,587386.5952676393
327228.20906471537,601000.0,273771.79093528463
460133.7537295059,601000.0,140866.24627049413
506203.22784581117,601000.0,94796.77215418883
493673.65128705814,601150.0,107476.34871294186
559353.6084338478,601450.0,42096.39156615222
605493.6361033304,602000.0,3493.636103330413
408608.03141699283,602000.0,193391.96858300717
429174.29333986464,602000.0,172825.70666013536
478339.713495134,602000.0,123660.28650486597
445759.38388456235,603000.0,157240.61611543765
685768.0981057308,603000.0,82768.09810573084
560085.463260975,603500.0,43414.53673902503
355311.85842605965,604000.0,248688.14157394035
400425.55364997743,604000.0,203574.44635002257
469937.10071745154,604000.0,134062.89928254846
541289.6520165231,604000.0,62710.34798347694
574683.7571711787,604950.0,30266.242828821298
253515.35560840002,605000.0,351484.6443916
451655.9021021044,605000.0,153344.0978978956
636822.8129611284,605000.0,31822.812961128424
740979.6179360318,605000.0,135979.61793603178
556843.7248191143,605000.0,48156.275180885685
748056.7353531701,605000.0,143056.73535317008
837839.1704831298,605000.0,232839.1704831298
912141.875418269,605000.0,307141.87541826896
611465.3931705917,605000.0,6465.393170591677
639328.9075212687,605000.0,34328.9075212687
699772.7514825176,605000.0,94772.75148251757
752183.6991342407,605000.0,147183.69913424074
797591.8719765961,605500.0,192091.87197659607
373887.5346598444,606000.0,232112.46534015558
620753.2312874839,607500.0,13253.23128748394
402120.76547867834,608000.0,205879.23452132166
420106.5902336393,609000.0,188893.4097663607
524778.9040795959,609000.0,84221.09592040407
577044.0593284225,609850.0,32805.94067157747
464335.0601183471,609950.0,145614.93988165288
259117.3962075045,610000.0,350882.6037924955
420106.5902336393,610000.0,189893.4097663607
419736.8737654826,610000.0,190263.12623451737
371086.9624812665,610000.0,238913.03751873347
550651.8327411861,610000.0,59348.16725881386
986444.580353408,610000.0,376444.580353408
571218.094664058,610000.0,38781.90533594205
772454.5871967265,610000.0,162454.58719672647
781742.4253136188,610000.0,171742.42531361885
666087.0615220688,610000.0,56087.061522068805
1552412.8540050203,610000.0,942412.8540050203
532076.1565074013,610750.0,78673.84349259874
917224.6180917273,611000.0,306224.61809172726
577779.7032101428,612000.0,34220.29678985721
508929.45741661865,612000.0,103070.54258338135
646775.7414065638,612000.0,34775.741406563786
492788.42594784807,612125.0,119336.57405215193
492934.21835074463,612500.0,119565.78164925537
704343.7743395156,612500.0,91843.7743395156
807910.7278355951,612995.0,194915.72783559514
341972.29537781567,613000.0,271027.70462218433
335040.9703635739,613000.0,277959.0296364261
437722.6985204436,613000.0,175277.30147955642
794126.2094694752,613500.0,180626.2094694752
665941.2691191724,614306.0,51635.26911917236
373887.5346598444,614950.0,241062.46534015558
463669.96978980425,615000.0,151330.03021019575
464185.4786608575,615000.0,150814.52133914252
671613.8632714542,615000.0,56613.86327145423
432490.3743894958,615000.0,182509.62561050418
509889.0253635991,615000.0,105110.97463640088
493303.9348189014,615000.0,121696.06518109859
365044.6518608279,615000.0,249955.34813917213
768402.8622653749,615000.0,153402.86226537486
379489.5752589489,616000.0,236510.4247410511
815282.3228711709,616000.0,199282.32287117094
1016444.4727960689,616200.0,400244.4727960689
443768.7981954753,616300.0,172531.2018045247
372927.9667128639,618000.0,245072.03328713612
645300.66458853,618250.0,27050.664588529966
567236.9232858837,619000.0,51763.076714116265
447749.9695736494,619500.0,171750.0304263506
